Property_Key,Property_ID,Latitude,Longitude,Accommodates,Availability_365,Has_availability,Reviews_per_month,Calculated_host_listings_count,Property_type,Instant_bookable,Room_type,Bedrooms,Beds,Bathrooms,Bathrooms_type,Neighbourhood_cleansed,Number_of_reviews,Number_of_reviews_l30d,Review_scores_rating,Review_scores_accuracy,Review_scores_checkin,Review_scores_cleanliness,Review_scores_communication,Review_scores_location,Review_scores_value,Amenity_Count,avgprice
12065,15581428,52.42143,4.89394,8,1,1,0.49,1,Entire townhouse,0,Entire home/apt,4,8,1.5,shared bath(s),Noord-West,19,0,98,10,10,9,10,9,10,36,229
12066,15779877,52.35911,4.86014,5,0,1,0.13,1,Entire townhouse,0,Entire home/apt,3,3,1.5,shared bath(s),De Baarsjes - Oud-West,6,0,100,10,10,10,10,9,10,29,193
12067,16422457,52.35508,4.94035,4,0,1,0.61,1,Entire townhouse,0,Entire home/apt,2,2,1.5,shared bath(s),Watergraafsmeer,28,0,98,10,10,9,10,9,10,33,190.5068493
12068,16751079,52.37946,4.88335,5,0,1,0.56,1,Entire townhouse,0,Entire home/apt,3,4,3,shared bath(s),Centrum-West,18,0,98,10,10,9,10,10,9,27,200
12069,17306935,52.38374,4.88524,4,0,1,0.59,1,Entire townhouse,0,Entire home/apt,2,2,2,shared bath(s),Centrum-West,25,0,99,10,10,10,10,10,10,31,250.3917808
12070,18030843,52.36184,4.88816,4,90,1,0.1,3,Entire townhouse,1,Entire home/apt,2,4,2,shared bath(s),Centrum-Oost,4,0,100,10,10,10,10,10,10,14,200
12071,16625355,52.40826,4.90366,4,0,1,1.22,2,Entire house,0,Entire home/apt,4,3,1,shared bath(s),Noord-West,54,0,98,10,10,9,10,9,10,37,118.9344262
12072,17019744,52.37321,4.87238,4,0,1,0.21,1,Entire house,0,Entire home/apt,2,2,2,shared bath(s),Westerpark,9,0,93,10,9,10,10,10,9,21,199
12073,17251664,52.4018,4.91376,4,0,1,0.14,13,Entire house,0,Entire home/apt,7,7,2.5,shared bath(s),Noord-West,6,0,80,8,9,6,8,7,7,22,124
12074,17580267,52.39127,4.93629,4,0,1,0.32,1,Entire house,0,Entire home/apt,3,4,2,shared bath(s),Oud-Noord,13,0,97,10,10,10,10,10,10,36,198
12075,17891382,52.40916,4.90319,4,0,1,0.31,1,Entire house,0,Entire home/apt,3,4,1.5,shared bath(s),Noord-West,13,0,98,10,10,10,10,8,9,39,155
12076,18367766,52.38548,4.88676,4,88,1,0.07,1,Entire house,0,Entire home/apt,1,1,1,shared bath(s),Centrum-West,3,0,100,9,10,9,9,9,7,12,1000
12077,1289593,52.35953,4.9146,2,0,1,0.96,1,Entire house,0,Entire home/apt,2,1,1,shared bath(s),Oud-Oost,10,0,95,10,10,10,9,9,10,7,125
12078,1777092,52.35338,4.88792,4,0,1,0.67,1,Entire house,0,Entire home/apt,3,3,1,shared bath(s),De Pijp - Rivierenbuurt,47,0,96,10,10,10,10,9,9,8,250
12079,2389008,52.38378,4.86908,4,251,1,0.67,1,Entire house,0,Entire home/apt,3,4,1,shared bath(s),Westerpark,53,0,90,9,9,9,9,9,9,8,169
12080,3121979,52.36096,4.82422,4,0,1,0.07,1,Entire house,0,Entire home/apt,5,4,2,shared bath(s),Slotervaart,1,0,100,10,10,10,10,10,10,36,125
5156,13477668,52.36739,4.91155,6,5,1,0.82,1,Entire apartment,1,Entire home/apt,1,4,1,shared bath(s),Centrum-Oost,42,0,91,9,10,9,10,10,9,17,299.6986301
5157,13488645,52.36559,4.86396,2,0,1,0.02,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,1,0,80,0,0,0,8,8,8,14,150
5158,13488721,52.35266,4.88532,2,0,1,0.13,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Zuid,7,0,94,10,10,10,10,10,10,15,110.0082192
5159,13500339,52.38315,4.85628,3,0,1,0.05,1,Entire apartment,0,Entire home/apt,1,2,1,shared bath(s),Bos en Lommer,1,0,60,4,10,6,6,8,6,7,200
5160,13527219,52.36954,4.89222,2,245,1,0.2,1,Entire apartment,0,Entire home/apt,1,1,1.5,shared bath(s),Centrum-West,10,0,100,10,10,10,10,10,10,27,273.8767123
5161,13529756,52.374,4.88776,5,0,1,0.47,1,Entire apartment,0,Entire home/apt,4,4,2,shared bath(s),Centrum-West,24,0,98,10,10,9,10,10,9,29,421.2328767
5162,13646436,52.37609,4.84634,4,0,1,0.04,1,Entire apartment,1,Entire home/apt,1,2,1,shared bath(s),Bos en Lommer,2,0,100,10,10,10,10,10,9,14,95.09315068
5163,13649160,52.35363,4.91861,2,0,1,0.1,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Oud-Oost,5,0,100,10,10,9,10,10,9,20,138
5164,13675270,52.37523,4.88165,4,0,1,0.65,1,Entire apartment,0,Entire home/apt,1,2,1.5,shared bath(s),Centrum-West,33,0,93,10,10,9,10,10,9,38,263.969863
5165,13685274,52.33257,4.87369,3,0,1,0.02,1,Entire apartment,1,Entire home/apt,1,2,1,shared bath(s),Buitenveldert - Zuidas,1,0,0,0,0,0,0,0,0,10,75
5166,13692107,52.3637,4.85529,2,0,1,0.33,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,17,0,94,10,10,9,10,10,9,8,150
5167,13699007,52.372,4.91983,2,0,1,0.45,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-Oost,12,0,91,9,9,9,10,9,8,13,100
5168,13703638,52.35154,4.91614,4,0,1,0.32,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),Oud-Oost,15,0,99,10,10,10,10,9,9,15,199
5169,13778923,52.37067,4.90431,2,0,1,0.44,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-Oost,23,0,100,10,10,10,10,10,10,29,200
5170,13792014,52.37169,4.86399,2,0,1,0.06,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,3,0,100,10,10,10,10,9,9,15,91
5171,7235312,52.36928,4.88026,2,51,1,0.61,1,Entire apartment,1,Entire home/apt,1,1,1,shared bath(s),Centrum-West,39,0,93,10,10,9,10,10,9,20,233.5972603
5172,7260210,52.38258,4.85036,3,0,1,0.86,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),Bos en Lommer,54,0,97,10,10,10,10,9,9,39,179
5173,7261114,52.35596,4.88763,2,0,1,0,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,0,0,0,0,0,0,0,0,0,9,90
5174,7283124,52.35846,4.85696,2,0,1,0.17,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,10,0,94,10,9,10,10,9,9,14,175
5175,7333861,52.37487,4.87326,2,0,1,0.28,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Westerpark,18,0,93,10,10,10,10,9,9,11,90
6720,41235042,52.37044,4.85132,2,253,1,1.07,1,Private room in apartment,1,Private room,1,1,1.5,shared bath(s),De Baarsjes - Oud-West,9,0,98,10,10,10,10,10,9,28,77.8739726
6721,41687486,52.35593,4.89387,2,180,1,0.13,1,Private room in apartment,1,Private room,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,1,0,80,10,10,8,10,10,8,14,110
6722,41928135,52.36888,4.86463,2,68,1,0.39,2,Private room in apartment,1,Private room,1,1,1,shared bath(s),De Baarsjes - Oud-West,3,0,100,10,10,10,10,10,10,14,85
6723,41929365,52.32302,4.97339,2,90,1,0.25,1,Private room in apartment,1,Private room,1,1,1.5,shared bath(s),Bijlmer-Oost,2,0,80,9,7,9,7,9,9,21,78
6724,42325383,52.35566,4.82567,2,89,1,0,1,Private room in house,0,Private room,1,2,1.5,shared bath(s),Slotervaart,0,0,0,0,0,0,0,0,0,14,52.56164384
6725,42859884,52.3428,4.94436,2,89,1,0,3,Private room in house,1,Private room,1,0,1.5,shared bath(s),Watergraafsmeer,0,0,0,0,0,0,0,0,0,17,79
6726,43638359,52.36525,4.89403,1,347,1,5.95,1,Private room in apartment,1,Private room,1,1,1.5,shared bath(s),Centrum-Oost,25,2,98,10,10,10,10,10,10,15,50.44109589
6727,43923031,52.36682,4.90151,2,0,1,0.53,3,Private room in apartment,0,Private room,1,1,1,private bath(s),Centrum-Oost,1,0,40,2,6,8,6,10,4,12,80
6728,44262989,52.37624,4.89426,2,101,1,0.54,7,Private room in apartment,1,Private room,1,1,1,private bath(s),Centrum-West,1,0,100,10,10,10,10,10,10,11,125
6729,44385701,52.34305,4.95264,2,83,1,0,1,Private room in apartment,1,Private room,0,1,1,shared bath(s),Watergraafsmeer,0,0,0,0,0,0,0,0,0,10,60
6730,44503929,52.36858,4.93779,2,20,1,2.31,1,Private room in apartment,0,Private room,1,1,1.5,shared bath(s),Oostelijk Havengebied - Indische Buurt,4,1,90,10,10,9,10,10,10,10,37.06575342
6731,45646849,52.35512,4.89083,2,363,1,0,2,Private room in apartment,1,Private room,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,0,0,0,0,0,0,0,0,0,8,74.71780822
6732,45648704,52.37565,4.89559,2,126,1,0,2,Private room in apartment,1,Private room,0,1,1,private bath(s),Centrum-West,0,0,0,0,0,0,0,0,0,15,69.98630137
6733,45673348,52.38051,4.89237,2,0,1,0,2,Private room in apartment,1,Private room,1,0,1,private bath(s),Centrum-West,0,0,0,0,0,0,0,0,0,33,132.0437158
6734,18159529,52.37301,4.83365,2,8,1,0.4,3,Private room in apartment,1,Private room,1,1,1,shared bath(s),Geuzenveld - Slotermeer,17,0,98,10,10,10,10,9,10,27,120.2493151
6735,18177973,52.40722,4.91481,1,9,1,0.99,3,Private room in house,1,Private room,1,0,1.5,shared bath(s),Noord-West,42,1,95,9,10,10,10,9,9,22,40.03561644
6736,18402447,52.36101,4.90959,2,346,1,0.57,18,Private room in apartment,1,Private room,0,1,1,shared bath(s),Centrum-Oost,24,2,82,9,9,9,10,9,8,1,134.0684932
6737,18592811,52.36499,4.89275,2,0,1,0.1,2,Private room in apartment,1,Private room,1,1,1,shared bath(s),Centrum-Oost,4,0,85,8,9,10,9,10,8,8,65
6738,18725897,52.36383,4.86099,2,0,1,0.58,2,Private room in apartment,1,Private room,1,1,1,shared bath(s),De Baarsjes - Oud-West,24,0,95,10,10,9,10,10,10,17,90
17788,40253380,52.38526,4.91312,4,0,1,0.13,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),Oud-Noord,1,0,100,10,10,8,10,10,10,30,120
17789,40283751,52.36184,4.91077,2,0,1,0.21,3,Entire apartment,0,Entire home/apt,0,1,1,shared bath(s),Centrum-Oost,2,0,80,9,10,10,10,9,9,8,130.0027322
17790,40295438,52.37887,4.87467,2,0,1,0,1,Entire apartment,0,Entire home/apt,1,1,1.5,shared bath(s),Westerpark,0,0,0,0,0,0,0,0,0,25,75.0109589
17791,40411250,52.34565,4.89732,4,0,1,0.12,1,Entire apartment,0,Entire home/apt,2,3,1.5,shared bath(s),De Pijp - Rivierenbuurt,1,0,100,10,10,10,10,10,10,10,200
17792,40446168,52.36596,4.8949,4,364,1,0,3,Entire serviced apartment,1,Entire home/apt,2,3,1,shared bath(s),Centrum-West,0,0,0,0,0,0,0,0,0,14,312.969863
17793,40461904,52.36527,4.93951,2,0,1,0.61,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Oostelijk Havengebied - Indische Buurt,6,0,100,10,10,10,10,10,10,16,80
17794,40466351,52.33963,4.91934,2,0,1,0.29,1,Entire apartment,1,Entire home/apt,0,2,1,shared bath(s),Watergraafsmeer,3,0,100,9,10,10,10,10,10,14,89
17795,40470334,52.35641,4.91677,1,219,1,0.15,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Oud-Oost,1,0,100,10,10,10,10,10,10,12,70
17796,40482689,52.37074,4.86717,4,0,1,0.2,1,Entire apartment,1,Entire home/apt,2,2,1,shared bath(s),De Baarsjes - Oud-West,2,0,100,10,10,9,10,10,10,22,200
17797,40530952,52.3824,4.85838,2,0,1,0,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Bos en Lommer,0,0,0,0,0,0,0,0,0,31,98
17798,40585053,52.35391,4.92056,4,0,1,0,1,Entire apartment,1,Entire home/apt,1,1,1.5,shared bath(s),Oud-Oost,0,0,0,0,0,0,0,0,0,11,250
17799,40587081,52.40265,4.89217,2,7,1,0,1,Entire apartment,1,Entire home/apt,1,0,1.5,shared bath(s),Oud-Noord,0,0,0,0,0,0,0,0,0,7,60.08219178
17800,40630805,52.34758,4.90972,3,90,1,0.21,4,Entire apartment,0,Entire home/apt,3,0,2.5,shared bath(s),De Pijp - Rivierenbuurt,2,0,100,10,10,10,10,10,9,13,350
17801,40634665,52.37328,4.91131,4,365,1,0,2,Houseboat,0,Entire home/apt,1,1,1,shared bath(s),Centrum-Oost,0,0,0,0,0,0,0,0,0,31,214.7534247
17802,40665184,52.35203,4.8564,2,0,1,0.11,2,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Zuid,1,0,100,10,10,10,10,10,10,9,175
17803,40894292,52.37667,4.84427,3,0,1,0.41,1,Entire apartment,1,Entire home/apt,1,2,1,shared bath(s),Bos en Lommer,4,0,87,9,10,8,10,10,9,29,105.0712329
17804,40906673,52.38062,4.84776,2,0,1,0.25,17,Entire apartment,1,Entire home/apt,1,1,1,shared bath(s),Bos en Lommer,2,0,100,10,9,9,10,10,9,10,94.15068493
17805,40931582,52.35792,4.94782,2,0,1,0.42,1,Entire apartment,1,Entire home/apt,1,1,1.5,shared bath(s),Watergraafsmeer,4,0,95,10,10,9,10,9,9,16,166.9178082
17806,40966273,52.34078,4.94238,2,0,1,0.21,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Watergraafsmeer,2,0,100,10,10,10,10,8,7,16,99
17807,41029155,52.36382,4.92913,2,58,1,0.21,1,Entire apartment,0,Entire home/apt,1,1,1.5,shared bath(s),Oud-Oost,2,1,100,10,10,10,10,9,10,31,136.6986301
3282,75444,52.36551,4.92848,2,0,1,2.84,3,Private room in apartment,1,Private room,1,1,1,private bath(s),Oud-Oost,324,0,94,10,10,9,10,10,9,20,70
3283,291752,52.35279,4.91256,2,1,1,1.96,1,Private room in apartment,0,Private room,1,1,0,N/A,Oud-Oost,209,0,97,10,10,10,10,10,9,10,104.7377049
3284,771343,52.37512,4.88282,2,112,1,6.04,2,Private room in apartment,1,Private room,1,1,1,private bath(s),Centrum-West,425,9,98,10,10,10,10,10,9,30,80.35342466
3285,794927,52.36385,4.93366,2,278,1,3.33,1,Private room in apartment,0,Private room,1,1,1,private bath(s),Oostelijk Havengebied - Indische Buurt,317,0,94,10,10,10,10,10,10,24,75
3286,1008223,52.36561,4.84038,2,273,1,5.22,1,Private room in apartment,0,Private room,1,1,1,shared bath(s),Slotervaart,480,6,93,10,10,10,10,9,10,19,65.62465753
3287,1018639,52.36196,4.88781,2,0,1,0.45,2,Private room in apartment,0,Private room,1,2,1,private bath(s),Centrum-Oost,41,0,92,9,10,9,10,10,9,27,137.1643836
3288,1338064,52.35926,4.9373,2,0,1,0.63,1,Private room in apartment,0,Private room,1,1,1,shared bath(s),Oostelijk Havengebied - Indische Buurt,40,0,99,10,10,10,10,9,10,30,64
3289,1719227,52.39675,4.91778,2,0,1,0,1,Private room in house,1,Private room,1,1,1,shared bath(s),Oud-Noord,0,0,0,0,0,0,0,0,0,8,84
3290,1835186,52.36406,4.93973,1,83,1,2.85,1,Private room in apartment,0,Private room,1,0,1,private bath(s),Oostelijk Havengebied - Indische Buurt,229,0,98,10,10,10,10,9,10,13,61.11780822
3291,3673166,52.37161,4.87617,2,0,1,1.48,1,Private room in apartment,0,Private room,1,1,1,shared bath(s),Centrum-West,87,0,93,10,10,9,10,10,9,27,77.78082192
3292,4282686,52.40716,4.91485,2,365,1,4.71,1,Private room in apartment,1,Private room,1,1,1,shared bath(s),Noord-West,331,0,94,10,10,9,10,9,9,11,62.10684932
3293,4714161,52.35362,4.89835,3,82,1,4.24,1,Private room in apartment,1,Private room,2,2,1,private bath(s),De Pijp - Rivierenbuurt,299,1,97,10,10,10,10,10,10,34,124
3294,4851269,52.39243,4.95699,2,0,1,0.04,1,Private room in apartment,0,Private room,1,1,1,shared bath(s),Noord-Oost,2,0,70,9,7,7,5,6,7,12,68
3295,4872566,52.37696,4.84714,2,0,1,0.01,1,Private room in apartment,0,Private room,1,1,1.5,shared bath(s),Bos en Lommer,1,0,80,8,8,8,8,8,8,7,70
3296,4891002,52.36545,4.80484,2,0,1,0,1,Private room in apartment,0,Private room,1,1,1,shared bath(s),Osdorp,0,0,0,0,0,0,0,0,0,6,49
3297,4920987,52.34683,4.89855,2,282,1,0.09,1,Private room in apartment,0,Private room,0,1,1.5,shared bath(s),De Pijp - Rivierenbuurt,1,0,100,10,10,10,10,10,10,8,99
3298,5420530,52.37552,4.85739,2,0,1,0.28,1,Private room in apartment,1,Private room,1,1,1,shared bath(s),Bos en Lommer,19,0,88,9,9,9,10,9,8,6,120
3299,5536831,52.34972,4.92795,2,0,1,0.42,1,Private room in apartment,0,Private room,1,1,1.5,shared bath(s),Watergraafsmeer,28,0,94,10,10,9,10,10,9,16,65
3300,5761200,52.37233,4.86465,2,194,1,0.91,1,Private room in apartment,0,Private room,1,1,1,shared bath(s),De Baarsjes - Oud-West,61,0,97,10,10,10,10,10,9,3,63.95068493
15669,19396795,52.35964,4.86252,4,0,1,0.08,1,Entire house,0,Entire home/apt,3,4,2,shared bath(s),De Baarsjes - Oud-West,3,0,100,10,10,9,10,9,10,27,199
15670,19444004,52.41934,4.9049,4,0,1,0.49,1,Entire house,0,Entire home/apt,3,4,1.5,shared bath(s),Noord-West,19,0,89,10,10,10,9,8,9,35,162.3726027
15671,19548304,52.34702,5.00736,4,0,1,0.21,1,Entire house,0,Entire home/apt,3,4,1,shared bath(s),IJburg - Zeeburgereiland,8,0,97,10,9,9,10,10,10,15,155
15672,20238854,52.41468,4.8933,4,0,1,0.16,1,Entire house,1,Entire home/apt,2,3,1,shared bath(s),Noord-West,6,0,100,9,10,9,10,9,9,37,110
15673,20431805,52.36265,4.97682,4,104,1,0.09,1,Entire house,0,Entire home/apt,4,5,2.5,shared bath(s),IJburg - Zeeburgereiland,3,0,100,10,10,10,10,9,10,25,175.0164384
15674,10152802,52.35727,4.93753,6,0,1,0,1,Entire house,0,Entire home/apt,3,3,1,shared bath(s),Watergraafsmeer,0,0,0,0,0,0,0,0,0,12,300
15675,10261203,52.35328,4.99212,4,283,1,0.67,1,Entire house,0,Entire home/apt,3,3,3,shared bath(s),IJburg - Zeeburgereiland,38,0,98,10,10,9,10,9,10,24,269
15676,10511291,52.35097,4.92982,8,278,1,0.07,2,Entire house,0,Entire home/apt,3,5,2,shared bath(s),Watergraafsmeer,3,0,100,10,10,10,10,10,9,17,1750
15677,11501638,52.34226,4.9224,4,0,1,0.02,1,Entire house,0,Entire home/apt,3,3,1,shared bath(s),Watergraafsmeer,1,0,100,10,8,8,10,8,10,11,130
15678,12163591,52.3535,4.8526,2,0,1,0,1,Entire house,0,Entire home/apt,1,1,1,shared bath(s),Zuid,0,0,0,0,0,0,0,0,0,14,99
15679,12285498,52.35018,4.78235,4,0,1,0.37,1,Entire house,0,Entire home/apt,2,2,1.5,shared bath(s),De Aker - Nieuw Sloten,20,0,98,10,10,10,10,9,9,43,142.8191781
15680,12596322,52.36387,4.88081,16,272,1,3.15,5,Entire house,1,Entire home/apt,5,17,5,shared bath(s),Centrum-Oost,169,1,85,9,9,9,9,9,8,26,388.8547945
15681,13060387,52.37733,4.88913,4,70,1,0.15,1,Entire house,0,Entire home/apt,2,0,2,shared bath(s),Centrum-West,8,0,100,10,10,10,10,10,10,22,400
15682,13132427,52.40248,4.90759,4,0,1,0.02,1,Entire house,0,Entire home/apt,3,4,1.5,shared bath(s),Noord-West,1,0,100,10,10,10,10,10,10,16,175
15683,13245484,52.36173,4.97976,4,0,1,0.36,1,Entire house,0,Entire home/apt,3,3,2,shared bath(s),IJburg - Zeeburgereiland,19,0,99,10,10,10,10,9,9,22,200
15684,13357980,52.34874,4.86819,6,0,1,0.04,1,Entire house,0,Entire home/apt,3,3,1,shared bath(s),Zuid,2,0,100,10,10,10,10,10,10,13,500
15685,13374751,52.40698,4.90559,4,0,1,0.31,1,Entire house,0,Entire home/apt,4,4,1,shared bath(s),Noord-West,16,0,100,10,10,10,10,9,10,31,125
15686,13654387,52.38252,4.83465,5,15,1,0.39,1,Entire house,0,Entire home/apt,3,4,2,shared bath(s),Geuzenveld - Slotermeer,20,0,94,10,10,9,10,9,9,13,199
15687,13791652,52.3909,4.92505,4,0,1,0.18,1,Entire house,1,Entire home/apt,4,4,2,shared bath(s),Oud-Noord,9,0,93,10,9,9,10,9,9,1,130
15688,13889292,52.38779,4.95784,4,0,1,0.24,1,Entire house,0,Entire home/apt,3,3,1.5,shared bath(s),Noord-Oost,12,0,98,10,10,10,10,9,10,34,159
14187,22178075,52.35539,4.89075,2,0,1,0,2,Entire apartment,0,Entire home/apt,0,1,1,shared bath(s),De Pijp - Rivierenbuurt,0,0,0,0,0,0,0,0,0,16,150
14188,22201992,52.35216,4.89629,4,0,1,0.21,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),De Pijp - Rivierenbuurt,7,0,93,9,8,10,9,9,8,22,182
14189,22204873,52.37008,4.9001,2,0,1,0.48,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-Oost,16,0,100,10,10,10,10,10,10,29,165
14190,22223028,52.34714,4.86067,2,0,1,0.03,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Zuid,1,0,100,10,8,10,10,10,10,22,91.50684932
14191,22258924,52.38659,4.88871,4,0,1,0.51,2,Entire apartment,1,Entire home/apt,1,2,1.5,shared bath(s),Centrum-West,11,0,93,10,10,10,10,9,9,19,177.8219178
14192,22286071,52.37454,4.96622,2,0,1,0.06,1,Entire apartment,1,Entire home/apt,1,2,1,shared bath(s),IJburg - Zeeburgereiland,2,0,80,8,8,6,10,10,10,32,243.1506849
14193,22289473,52.3611,4.8547,2,0,1,0.32,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),De Baarsjes - Oud-West,11,0,93,10,10,9,10,10,9,37,150
14194,22301779,52.37872,4.88297,2,0,1,0.7,1,Entire apartment,0,Entire home/apt,0,2,1,shared bath(s),Centrum-West,24,0,98,10,10,10,10,10,9,29,250
14195,22334070,52.38468,4.85659,2,0,1,0.27,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Bos en Lommer,9,0,98,10,10,10,10,8,9,12,103
14196,22365877,52.37288,4.85259,4,0,1,0.19,1,Entire apartment,0,Entire home/apt,1,4,1,shared bath(s),De Baarsjes - Oud-West,6,0,97,9,10,9,10,8,8,11,219
14197,22382973,52.35733,4.90718,2,282,1,0.62,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Oud-Oost,19,0,94,10,10,9,10,10,9,24,80.14794521
14198,22406555,52.36878,4.92162,2,22,1,0.45,1,Entire apartment,0,Entire home/apt,1,1,1.5,shared bath(s),Centrum-Oost,15,0,100,10,10,10,10,10,9,28,169.6712329
14199,22407094,52.37902,4.85132,2,0,1,0.18,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Bos en Lommer,6,0,90,9,9,10,9,9,9,18,177.3068493
14200,22546264,52.35758,4.85803,4,365,1,0.17,4,Entire apartment,1,Entire home/apt,3,4,1,shared bath(s),De Baarsjes - Oud-West,5,0,76,7,8,8,9,9,6,18,261.8493151
14201,22609716,52.35641,4.9004,4,0,1,0.19,1,Entire apartment,0,Entire home/apt,4,4,2,shared bath(s),De Pijp - Rivierenbuurt,5,0,100,10,10,10,10,10,9,17,250.2136986
14202,22610509,52.38484,4.85467,2,0,1,0.73,1,Entire apartment,1,Entire home/apt,1,1,1,shared bath(s),Bos en Lommer,24,0,97,9,10,9,10,9,9,30,99
14203,22732874,52.38334,4.90593,16,299,1,0.12,2,Houseboat,0,Entire home/apt,5,16,2,shared bath(s),Oud-Noord,2,0,100,10,10,10,10,10,10,21,795.3424658
14204,40701149,52.38275,4.8792,3,0,1,0.36,1,Entire apartment,0,Entire home/apt,1,2,1,shared bath(s),Westerpark,3,0,100,10,10,10,10,10,9,13,273.3013699
14205,40777487,52.37424,4.86842,4,89,1,0.1,1,Entire apartment,0,Entire home/apt,1,2,1,shared bath(s),Westerpark,1,0,100,10,10,10,10,10,10,11,200
14206,40790608,52.35419,4.87838,2,0,1,0,1,Entire apartment,1,Entire home/apt,3,1,2.5,shared bath(s),Zuid,0,0,0,0,0,0,0,0,0,35,387
10403,16124529,52.34876,4.84664,4,355,1,0.09,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),Zuid,4,0,100,10,10,10,10,9,10,17,150
10404,16153200,52.38264,4.87633,3,0,1,0.81,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Westerpark,37,0,97,10,10,10,10,10,10,14,113.0630137
10405,16197223,52.37143,4.8655,2,0,1,0.15,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),De Baarsjes - Oud-West,7,0,100,10,10,10,10,10,9,11,130.7917808
10406,16263479,52.35503,4.8738,2,0,1,0.54,81,Entire apartment,1,Entire home/apt,1,1,1,shared bath(s),Zuid,25,0,94,10,9,10,9,10,9,22,202.8630137
10407,16265237,52.37044,4.86057,4,0,1,0.09,2,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),De Baarsjes - Oud-West,4,0,93,10,10,9,10,9,9,13,200
10408,16280593,52.35414,4.88399,2,261,1,0.13,1,Entire apartment,0,Entire home/apt,1,0,1.5,shared bath(s),Zuid,6,0,100,10,10,10,10,9,10,21,135
10409,21365492,52.36066,4.8979,2,0,1,0,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-Oost,0,0,0,0,0,0,0,0,0,11,120
10410,21544995,52.37989,4.86925,2,0,1,0.31,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Westerpark,11,0,98,10,10,10,10,9,9,23,170
10411,21546004,52.40775,4.92162,2,0,1,0.37,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Noord-West,9,0,100,10,10,10,10,10,10,25,192.7917808
10412,21629355,52.36332,4.93382,2,0,1,0,1,Entire apartment,1,Entire home/apt,1,1,1,shared bath(s),Oostelijk Havengebied - Indische Buurt,0,0,0,0,0,0,0,0,0,12,135
10413,21676042,52.3438,4.85904,4,68,1,0,1,Entire apartment,0,Entire home/apt,3,3,1,shared bath(s),Zuid,0,0,0,0,0,0,0,0,0,25,350
10414,21688670,52.38896,4.87908,5,89,1,0.25,7,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),Westerpark,9,0,92,9,9,9,9,9,9,11,250
10415,21783621,52.34828,4.84975,4,0,1,0.09,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),Zuid,3,0,100,10,9,10,10,10,10,19,108.630137
10416,21863894,52.36735,4.85936,2,0,1,0.03,1,Entire apartment,1,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,1,0,100,10,10,10,10,8,10,12,95.03835616
10417,21877945,52.36459,4.90965,2,365,1,0,2,Entire apartment,1,Entire home/apt,1,1,1.5,shared bath(s),Centrum-Oost,0,0,0,0,0,0,0,0,0,17,250
10418,21889416,52.36385,4.8863,4,0,1,0,1,Entire apartment,1,Entire home/apt,2,2,1,shared bath(s),Centrum-Oost,0,0,0,0,0,0,0,0,0,7,500
10419,21889956,52.35421,4.84924,3,0,1,0.12,2,Entire apartment,1,Entire home/apt,1,1,1.5,shared bath(s),Zuid,4,0,95,10,10,10,10,9,10,20,75
